"ID","GENDER","MARITALSTATUS","NUMCHILDREN","ESTINCOME","AGE","MONTHSASCUSTOMER","LOYALTYSCHEME","LASTBILLAMOUNT","AVGMONTHLYSPEND","TOTALSPEND","SUPPORTCALLSYEAR","COMPLAINTSYEAR","COMPLAINTSMONTH","CHURN"
"4804","M","Married","2","470647","40","31","N","124.2","124.61","3862.91","0","0","0","F"
"4809","F","Married","0","51125","39","31","N","118.42","119.55","3706.0499999999997","0","0","0","F"
"4811","M","Single","2","57117","23","13","Y","102.86","103.26","1342.38","3","0","0","F"
"4812","F","Married","0","578180","28","28","N","87.19","87.19","2441.3199999999997","3","0","0","F"
"4813","F","Single","0","88213","25","52","Y","89.95","90.3","4695.599999999999","22","0","0","T"
"4818","F","Single","0","8267","28","97","N","48.7","48.7","4723.900000000001","1","2","1","F"
"4819","M","Married","0","10843","39","33","N","140.26","141.33","4663.89","4","3","2","T"
"4821","M","Married","1","76262","50","13","N","175.66","176.34","2292.42","22","2","1","T"
"4825","F","Single","0","94786","19","5","Y","87.94","95.1","475.5","9","2","1","F"
"4827","M","Married","0","24136","51","52","N","255.4","256.39","13332.279999999999","10","0","0","F"
"4830","M","Married","0","53437","42","116","N","86.0","86.5","10034.0","0","0","0","F"
"4831","F","Married","0","96730","41","87","N","142.71","143.95","12523.65","17","0","0","T"
"4835","M","Married","0","31823","54","6","N","122.04","126.2","757.2","2","2","1","F"
"4838","M","Married","0","494860","85","116","N","176.46","176.83","20512.280000000002","6","3","2","T"
"4839","M","Single","1","61028","20","30","Y","109.71","109.81","3294.3","2","2","0","F"
"4841","F","Single","1","35305","19","11","Y","61.0","63.59","699.49","2","1","0","F"
"4842","F","Single","1","21283","27","111","Y","180.1","180.75","20063.25","4","2","1","F"
"4843","M","Single","0","89644","65","74","Y","60.81","61.35","4539.900000000001","5","0","0","F"
"4845","M","Married","1","78464","25","17","N","145.2","145.63","2475.71","4","0","0","F"
"4848","F","Single","1","7117","19","16","Y","80.53","80.79","1292.64","1","0","0","F"
"4849","F","Single","1","31015","30","51","Y","83.46","83.55","4261.05","4","6","4","T"
"4850","M","Single","0","83693","27","87","Y","138.5","138.98","12091.259999999998","0","3","2","T"
"4851","F","Single","0","67766","28","20","Y","105.03","107.81","2156.2","9","2","0","T"
"4852","F","Married","1","66407","48","34","N","115.69","115.69","3933.46","3","2","1","T"
"4854","M","Married","0","22440","57","51","N","114.65","115.1","5870.099999999999","2","0","0","F"
"4855","M","Single","2","931573","23","44","Y","109.0","110.04","4841.76","2","2","1","T"
"4860","M","Married","2","84732","34","66","N","86.24","86.24","5691.839999999999","0","0","0","F"
"4866","F","Married","1","27345","35","103","N","177.35","177.77","18310.31","0","8","5","T"
"4867","F","Single","2","69277","19","12","Y","80.27","80.27","963.24","9","2","1","F"
"4870","F","Single","1","30213","25","57","Y","106.03","107.89","6149.7300000000005","35","4","2","T"
"4873","M","Married","1","54719","32","57","N","179.18","179.81","10249.17","0","0","0","F"
"4875","F","Single","0","57441","70","88","N","44.74","44.77","3939.76","2","2","1","F"
"4877","F","Married","0","81321","33","117","N","175.68","176.36","20634.120000000003","0","6","5","T"
"4880","M","Married","2","481225","50","62","N","174.43","175.0","10850.0","0","4","2","T"
"4884","F","Single","1","7801","29","7","N","67.4","72.61","508.27","4","2","1","F"
"4887","F","Married","0","11724","49","1","N","140.57","140.57","140.57","9","2","1","F"
"4889","F","Married","2","27040","26","101","N","177.89","178.6","18038.6","0","0","0","F"
"4891","M","Married","1","347","30","63","N","80.08","81.21","5116.23","0","0","0","F"
"4892","F","Single","0","53119","24","70","N","42.01","42.18","2952.6","1","0","0","F"
"4896","M","Single","0","99316","24","58","N","43.02","43.99","2551.42","0","0","0","F"
"4897","M","Married","2","445127","42","116","N","188.1","189.26","21954.16","0","2","1","F"
"4898","F","Single","1","81719","25","62","N","40.53","40.99","2541.38","0","2","1","T"
"4902","F","Married","2","48924","42","23","N","81.44","84.02","1932.4599999999998","35","0","0","T"
"4909","F","Single","0","5048","19","24","Y","83.18","83.36","2000.6399999999999","11","3","2","T"
"4910","M","Married","0","49512","33","2","N","124.04","124.04","248.08","3","0","0","F"
"4916","M","Single","0","555440","20","16","Y","66.77","68.13","1090.08","50","0","0","T"
"4917","M","Single","0","65856","29","38","Y","100.12","100.52","3819.7599999999998","0","0","0","F"
"4920","F","Single","1","7448","23","21","Y","120.1","120.99","2540.79","3","2","1","F"
"4921","M","Single","0","8197","20","10","Y","82.05","87.84","878.4000000000001","0","0","0","F"
"4923","F","Married","1","57604","52","51","N","175.1","175.37","8943.87","1","3","2","T"
"4925","F","Single","0","9791","19","13","N","43.47","47.43","616.59","0","0","0","F"
"4926","F","Single","1","7923","23","48","Y","85.58","85.85","4120.799999999999","23","2","1","T"
"4927","F","Single","0","9444","23","71","Y","85.74","85.74","6087.54","3","0","0","F"
"4928","F","Married","1","587774","46","101","N","80.9","81.27","8208.27","3","0","0","F"
"4929","F","Single","1","160050","28","59","Y","88.86","88.86","5242.74","0","0","0","F"
"4930","F","Married","1","95605","28","35","N","111.91","112.39","3933.65","0","0","0","T"
"4932","F","Single","0","154819","18","11","Y","60.57","60.57","666.27","10","0","0","F"
"4935","F","Married","0","30034","29","98","N","125.74","126.26","12373.480000000001","0","0","0","F"
"4937","M","Single","1","4332","27","13","N","45.7","45.97","597.61","16","2","1","T"
"4938","F","Married","1","10374","51","49","N","176.33","176.51","8648.99","0","0","0","F"
"4939","F","Married","1","36618","38","12","N","209.9","212.97","2555.64","6","2","0","F"
"4941","M","Single","0","563885","23","15","Y","103.41","103.76","1556.4","0","5","3","F"
"4945","F","Single","0","33131","28","7","Y","61.0","64.99","454.92999999999995","1","4","3","T"
"4946","M","Single","0","60588","19","14","Y","63.78","63.78","892.9200000000001","5","0","0","F"
"4947","F","Married","0","50875","79","53","N","107.9","109.22","5788.66","4","2","1","F"
"4948","F","Single","0","88584","24","70","Y","67.9","67.9","4753.0","4","2","1","T"
"4949","M","Married","1","87741","42","17","N","85.56","86.32","1467.4399999999998","33","0","0","T"
"4950","F","Married","0","683437","53","102","N","121.55","122.45","12489.9","0","0","0","F"
"4951","M","Single","0","73270","27","3","N","43.39","43.77","131.31","8","1","0","F"
"4957","F","Married","0","57590","28","38","N","175.25","175.49","6668.620000000001","0","0","0","F"
"4961","M","Married","0","43664","34","56","N","89.2","89.36","5004.16","0","0","0","F"
"4963","M","Married","0","823832","26","29","N","147.46","147.97","4291.13","0","2","1","T"
"4968","F","Married","0","56433","26","22","N","179.24","181.95","4002.8999999999996","1","2","1","F"
"4972","M","Married","1","35354","26","80","N","112.53","112.53","9002.4","4","0","0","F"
"4973","M","Married","2","32051","50","116","N","114.87","115.32","13377.119999999999","0","0","0","F"
"4976","M","Single","2","15227","19","24","Y","162.3","164.02","3936.4800000000005","3","3","2","F"
"4977","F","Single","2","35232","30","91","Y","89.16","89.16","8113.5599999999995","4","0","0","F"
"4978","F","Single","0","77408","27","13","Y","89.09","89.09","1158.17","36","0","0","T"
"4981","F","Single","0","33920","22","11","N","73.1","76.67","843.37","3","2","1","F"
"4985","F","Single","2","13055","23","14","Y","104.91","104.91","1468.74","15","2","1","T"
"4988","M","Married","1","355911","33","72","N","128.07","128.52","9253.44","0","2","1","F"
"4989","F","Married","1","81740","40","63","N","81.37","82.38","5189.94","4","0","0","F"
"4990","F","Married","0","54708","29","114","N","118.25","118.72","13534.08","0","2","1","F"
"4993","F","Married","0","574","30","80","N","114.75","114.75","9180.0","0","0","0","F"
"4995","F","Married","1","12843","27","51","N","179.96","180.67","9214.17","0","0","0","F"
"4996","M","Single","0","17909","26","60","Y","87.23","88.47","5308.2","16","2","1","T"
"4998","F","Single","0","76084","21","39","Y","86.87","86.87","3387.9300000000003","0","3","2","T"
"4999","F","Married","2","50737","32","24","N","110.89","110.97","2663.2799999999997","1","0","0","F"
"5004","M","Married","1","99287","47","68","N","178.29","178.95","12168.599999999999","2","2","1","T"
"5005","F","Married","0","462421","26","66","N","173.67","174.33","11505.78","0","2","1","F"
"5008","F","Single","3","46075","26","64","Y","87.63","88.39","5656.96","6","4","2","T"
"5009","M","Single","0","20210","28","99","N","44.57","44.71","4426.29","23","2","1","T"
"5010","M","Married","2","72885","43","52","N","149.15","149.81","7790.12","0","2","0","F"
"5011","F","Single","0","55281","22","47","Y","102.28","102.61","4822.67","9","5","4","T"
"5012","M","Married","2","15015","50","57","N","170.67","172.39","9826.23","5","0","0","F"
"5016","O","Married","0","80778","53","16","N","91.1","92.04","1472.64","0","4","2","T"
"5017","M","Married","0","96338","77","115","N","128.26","129.38","14878.699999999999","11","2","1","T"
"5018","M","Married","0","47671","38","57","N","86.44","86.98","4957.860000000001","8","0","0","F"
"5023","F","Single","0","51557","93","82","N","42.58","42.93","3520.2599999999998","5","0","0","F"
"5024","F","Married","0","804460","48","87","N","121.05","121.33","10555.71","1","0","0","F"
"5026","F","Single","0","4088","23","47","Y","81.85","82.5","3877.5","0","0","0","F"
"5028","M","Single","2","891473","27","101","N","49.24","49.45","4994.450000000001","21","2","0","T"
"5033","F","Single","2","64802","22","10","Y","104.4","104.4","1044.0","12","6","4","T"
"5036","M","Married","1","91837","34","22","N","140.99","141.96","3123.1200000000003","20","6","4","T"
"5037","M","Married","0","79186","32","115","N","121.0","121.0","13915.0","1","2","1","F"
"5038","M","Married","0","73502","39","101","N","82.4","83.14","8397.14","5","0","0","F"
"5041","F","Married","2","225893","23","28","N","143.29","144.69","4051.3199999999997","0","2","1","T"
"5047","F","Single","0","55617","23","21","Y","66.82","66.98","1406.5800000000002","4","0","0","F"
"5049","M","Married","1","46801","38","113","N","141.97","142.23","16071.989999999998","0","2","0","F"
"5051","F","Single","2","550148","22","3","Y","119.9","119.9","359.70000000000005","1","2","1","F"
"5053","M","Married","2","266802","42","3","N","172.1","177.46","532.38","8","2","1","F"
"5055","F","Married","0","42196","79","42","N","124.8","125.36","5265.12","0","4","2","T"
"5058","M","Single","0","46582","18","9","Y","173.3","174.42","1569.78","3","2","1","F"
"5059","M","Married","5","80604","48","63","N","147.09","147.09","9266.67","4","0","0","T"
"5060","M","Married","2","35353","46","116","N","155.3","155.91","18085.56","0","2","1","F"
"5064","F","Married","0","542661","27","112","N","129.89","130.01","14561.119999999999","0","0","0","F"
"5067","F","Single","1","595","30","79","Y","100.54","101.67","8031.93","20","7","4","T"
"5068","F","Single","0","65496","29","10","Y","88.42","88.86","888.6","4","0","0","F"
"5069","F","Single","0","36188","23","3","Y","107.55","107.55","322.65","4","0","0","F"
"5073","F","Married","2","10545","44","38","N","83.95","85.49","3248.62","21","2","1","T"
"5075","M","Married","1","40726","26","10","N","88.29","88.74","887.4","4","0","0","F"
"5076","F","Single","0","35136","21","8","Y","101.72","101.72","813.76","3","0","0","F"
"5077","F","Married","0","91392","25","79","N","116.54","117.58","9288.82","6","2","1","F"
"5078","F","Married","0","87591","66","81","N","129.04","129.12","10458.720000000001","0","0","0","F"
"5081","M","Single","1","80649","27","71","Y","80.41","80.7","5729.7","0","0","0","F"
"5082","F","Married","2","50902","33","35","N","116.64","116.64","4082.4","0","0","0","F"
"5083","F","Married","1","30002","51","69","N","87.14","87.9","6065.1","6","0","0","F"
"5087","M","Single","2","89373","22","54","N","42.58","42.74","2307.96","7","4","2","T"
"5101","M","Single","0","68743","26","74","N","47.04","47.37","3505.3799999999997","2","0","0","F"
"5103","F","Single","0","416149","29","89","N","45.09","45.09","4013.01","20","4","3","T"
"5107","F","Single","1","60835","25","45","Y","68.73","68.96","3103.2","16","0","0","T"
"5111","M","Single","0","695657","29","93","Y","100.95","101.39","9429.27","0","0","0","F"
"5114","F","Single","0","45496","18","10","Y","103.17","103.17","1031.7","26","2","1","T"
"5115","M","Married","1","17392","23","66","N","143.83","144.38","9529.08","7","0","0","F"
"5116","F","Single","1","66404","22","33","Y","85.24","85.37","2817.21","7","3","2","T"
"5117","M","Married","0","23425","31","115","N","89.02","89.58","10301.699999999999","4","2","1","F"
"5120","F","Single","2","24343","27","14","N","46.49","49.62","694.68","4","2","1","F"
"5121","F","Married","1","202246","30","66","N","115.79","116.23","7671.18","1","2","1","T"
"5122","F","Single","1","28332","18","5","Y","107.91","107.91","539.55","4","0","0","F"
"5124","M","Married","1","76182","44","60","N","126.78","127.28","7636.8","0","0","0","F"
"5125","F","Married","6","1368","33","3","N","145.13","147.24","441.72","0","2","1","F"
"5126","M","Married","0","9597","56","65","N","87.99","88.53","5754.45","1","0","0","F"
"5127","M","Married","0","32756","75","78","N","142.48","142.48","11113.439999999999","6","2","1","F"
"5129","M","Single","0","16227","19","19","N","48.34","49.47","939.93","0","0","0","F"
"5130","F","Married","2","14349","28","39","N","81.04","83.1","3240.8999999999996","5","1","0","F"
"5134","M","Married","0","46244","23","71","N","174.83","175.93","12491.03","0","6","4","T"
"5138","F","Married","0","66641","54","23","N","80.59","80.59","1853.5700000000002","4","0","0","F"
"5142","F","Single","1","16665","24","73","Y","182.1","182.71","13337.83","3","0","0","F"
"5144","M","Single","0","34492","29","106","Y","103.81","104.75","11103.5","4","2","1","F"
"5146","F","Single","0","671126","27","61","Y","88.42","88.82","5418.0199999999995","0","2","1","F"
"5147","F","Single","0","25654","18","5","N","44.38","44.38","221.9","4","0","0","F"
"5149","M","Single","1","99205","25","53","Y","84.58","85.15","4512.950000000001","0","2","1","F"
"5150","F","Married","1","56931","29","34","N","175.25","176.03","5985.02","4","0","0","F"
"5153","F","Married","0","26926","50","56","N","128.73","128.73","7208.879999999999","3","2","1","F"
"5154","F","Single","1","35220","18","6","Y","106.03","106.03","636.1800000000001","4","2","1","F"
"5156","M","Married","0","79700","46","93","N","144.58","145.69","13549.17","0","2","1","T"
"5157","F","Married","2","69212","35","16","N","125.49","128.24","2051.84","41","0","0","T"
"5159","F","Married","2","928888","41","63","N","114.14","115.14","7253.82","4","2","1","F"
"5160","M","Married","0","50682","72","56","N","124.35","124.69","6982.639999999999","1","0","0","F"
"5162","M","Married","0","93422","38","57","N","179.83","180.65","10297.050000000001","0","2","1","T"
"5163","M","Married","0","55799","54","112","N","89.45","89.45","10018.4","0","0","0","F"
"5165","F","Single","1","52108","26","36","Y","100.74","101.02","3636.72","0","7","4","T"
