ID,GENDER,MARITALSTATUS,NUMCHILDREN,ESTINCOME,CAROWNER,AGE,MONTHSASCUSTOMER,LOYALTYSCHEME,LASTBILLAMOUNT,AVGMONTHLYSPEND
2606,F,Married,0,11896,Y,42,6,N,148.85,153.44
2613,M,Married,2,41843,Y,48,24,N,83.71,83.89
2638,F,Married,8,81110,Y,41,12,N,178.29,178.29
2652,F,Married,9,26536,Y,31,60,N,179.08,179.08
2664,M,Married,2,53188,Y,44,52,N,112.79,113.48
2681,F,Single,2,765415,Y,24,39,Y,80.08,80.08
2689,F,Married,1,26936,Y,41,51,N,120.76,121.15
2711,M,Single,0,5312,Y,71,99,Y,68.02,68.02
2740,F,Married,3,682737,Y,27,15,N,125.29,129.26
2746,M,Single,0,97253,Y,25,96,N,47.9,48.39
2792,F,Married,6,72241,N,40,51,N,123.45,123.94
2852,F,Single,2,64713,N,27,105,Y,122.2,123.16
2870,M,Married,2,45538,Y,50,63,N,87.68,88.84
2885,F,Married,2,8794,Y,34,90,N,148.29,148.87
2907,M,Single,0,78435,N,27,91,Y,101.12,101.37
2913,M,Single,1,77904,N,22,39,Y,86.91,87.25
2923,F,Single,0,9202,N,25,19,Y,121.8,122.77
2960,M,Married,0,259095,Y,23,11,N,143.4,147.11
2988,F,Single,1,78215,Y,21,38,Y,166.8,167.54
2991,M,Single,0,51004,Y,30,16,Y,106.3,110
3047,F,Single,0,108419,N,26,50,Y,68.16,68.74
3059,M,Married,0,57140,Y,33,6,N,175.29,177.64
3067,F,Single,0,80729,Y,23,15,N,48.39,48.39
3084,M,Married,1,70897,Y,50,99,N,129.55,129.55
3096,F,Single,1,883336,Y,73,29,Y,63.69,63.69
3116,F,Married,2,73762,N,35,67,N,119.5,120
3130,M,Married,2,56075,Y,43,118,N,126.09,127.51
3137,F,Single,1,106262,Y,26,103,Y,102.46,102.65
3157,M,Married,3,725407,N,36,6,N,177.62,184.28
3165,M,Married,2,68272,Y,51,56,N,111.72,112.12
3191,F,Married,1,10957,Y,37,51,N,86.67,87.01
3207,F,Married,1,43037,Y,35,70,N,172.51,173.33
3226,F,Single,7,20230,Y,30,10,N,42.77,42.77
3230,F,Married,1,357825,N,37,38,N,110.36,110.36
3232,F,Single,0,877601,Y,19,11,N,48.68,52.48
3248,F,Married,1,236325,Y,42,46,N,119.5,119.89
3294,F,Married,0,45665,Y,68,57,N,128.83,128.83
3381,M,Single,2,60247,N,26,31,Y,103.68,104.02
3388,M,Single,1,171918,Y,20,22,N,46.69,47.41
3410,M,Single,0,70059,Y,25,93,Y,60.63,60.86
3433,F,Single,0,52358,Y,28,5,Y,65.63,76.32
3446,F,Married,0,1255,N,29,87,N,115.24,115.84
3462,F,Married,2,90743,Y,50,118,N,177.59,177.67
3487,F,Single,2,799,Y,29,86,Y,60.19,60.47
3561,M,Married,0,45301,Y,51,49,N,123.76,124.14
3570,F,Married,5,648606,N,47,67,N,123.14,123.6
3595,F,Single,0,15261,N,19,11,Y,100.7,103.79
3606,F,Married,0,926,Y,34,27,N,127.02,127.97
3663,M,Single,1,89638,N,23,43,N,88.2,89.46
3708,F,Married,6,23721,Y,26,4,N,89.57,100.49
3716,M,Married,1,88658,Y,39,80,N,144.23,144.51
3755,F,Single,1,75629,Y,26,66,Y,146,146.45
3761,M,Single,0,506997,Y,87,64,Y,89.67,90.48
3847,M,Married,2,790159,N,43,77,N,80.13,81.15
3851,F,Married,9,32888,Y,49,45,N,177,177.4
3934,F,Married,0,498577,N,39,44,N,114.06,115.51
3956,F,Married,0,18101,Y,30,24,N,89.6,89.6
3996,M,Married,2,64471,Y,45,54,N,149.56,149.56
3999,F,Single,0,55239,Y,23,59,N,45.03,45.5
4018,M,Married,0,50724,Y,54,76,N,145.52,145.91
4038,F,Married,0,85454,Y,26,87,N,143.08,143.58
4125,M,Married,0,16151,N,33,49,N,116.09,116.09
4159,M,Married,2,40915,N,26,54,N,122.7,124.07
4170,F,Married,1,74370,Y,45,24,N,175.41,175.78
4201,M,Married,0,160343,Y,24,79,N,176.81,177.86
4225,M,Single,0,23192,Y,18,3,Y,103.41,115.53
4235,F,Married,0,222090,N,50,22,N,139.4,139.72
4257,M,Married,0,709338,Y,54,2,N,84.7,91.07
4279,F,Single,0,90736,N,27,68,Y,106.04,106.55
4409,F,Married,9,885224,N,26,6,N,128.86,129.94
4434,F,Single,2,858642,Y,18,2,N,45.27,45.27
4447,F,Married,2,81256,Y,46,81,N,117.07,117.29
4473,F,Single,0,22856,N,29,103,Y,102.72,103.12
4497,F,Single,0,62256,Y,24,23,Y,86.82,89.29
4503,F,Single,1,14473,Y,23,65,N,42.34,42.55
4530,M,Single,1,98053,Y,25,55,Y,65.56,65.8
4575,F,Single,0,293698,N,70,96,Y,100.78,100.79
4591,M,Married,2,32194,N,41,114,N,117.05,117.48
4659,F,Single,0,23159,Y,23,33,Y,80.99,81.24
4683,F,Single,1,12014,Y,27,107,N,49.88,50.32
4691,M,Married,0,73947,Y,38,44,N,119.18,120.03
4693,F,Married,3,37007,N,37,39,N,121.29,121.8
4702,M,Married,1,98957,Y,37,94,N,179.6,181.55
4744,M,Single,1,46726,Y,25,36,N,47.58,49.33
4774,M,Married,2,75618,Y,42,56,N,81.9,82.7
4787,F,Married,0,29719,Y,53,50,N,125.6,125.6
4791,N,Single,2,36315,Y,23,69,Y,134,134.49
4812,F,Married,0,578180,Y,28,28,N,87.19,87.19
4821,M,Married,1,76262,N,50,13,N,175.66,176.34
4831,F,Married,0,96730,Y,41,87,N,142.71,143.95
4873,M,Married,1,54719,N,32,57,N,179.18,179.81
4937,M,Single,1,4332,N,27,13,N,45.7,45.97
4949,M,Married,1,87741,Y,42,17,N,85.56,86.32
4951,M,Single,0,73270,N,27,3,N,43.39,43.77
5011,F,Single,0,55281,Y,22,47,Y,102.28,102.61
5047,F,Single,0,55617,N,23,21,Y,66.82,66.98
5115,M,Married,1,17392,N,23,66,N,143.83,144.38
5122,F,Single,1,28332,Y,18,5,Y,107.91,107.91
5146,F,Single,0,671126,Y,27,61,Y,88.42,88.82
5182,F,Single,0,51029,Y,18,8,N,44.73,49.69
5191,M,Single,1,53903,N,21,5,Y,100.58,100.58
5211,F,Married,2,14835,Y,29,28,N,126.66,127.12
5235,M,Single,0,663888,N,38,48,Y,64.3,65.89
5462,M,Married,0,204578,N,23,5,N,88.92,94.95
5565,M,Married,0,13822,Y,27,99,N,127.08,127.64
5574,M,Married,1,56815,Y,37,12,N,80.74,83.64
5596,M,Single,2,16594,Y,18,9,Y,66.89,73.49
5642,F,Single,0,622094,N,77,107,Y,101.44,102.35
5654,F,Married,0,2146,Y,41,7,N,115.06,115.06
5664,M,Married,1,338526,Y,40,106,N,187.6,188.31
5688,F,Single,0,374739,N,42,118,N,40.12,40.6
5716,F,Married,9,69085,Y,39,13,N,149.97,150.55
5720,F,Single,1,47519,Y,18,10,Y,87.19,87.19
5799,F,Married,0,317694,Y,27,25,N,129.74,129.74
5818,M,Single,1,51394,Y,21,47,Y,63.29,63.5
5875,M,Single,0,50471,Y,26,24,Y,105.16,107
5919,M,Married,0,15610,Y,52,63,N,171.97,172.58
5925,F,Married,2,40653,Y,51,109,N,173.85,174.41
5936,F,Married,2,49748,Y,42,40,N,178.02,178.65
6034,F,Single,0,4452,N,25,80,Y,65.98,66.56
6051,F,Married,1,95481,Y,35,6,N,83.82,84.85
6080,M,Single,1,31735,Y,26,15,Y,82.28,82.28
6103,F,Single,0,81777,N,20,31,Y,171.4,171.4
6107,F,Married,0,98838,N,54,34,N,87.18,87.44
6219,F,Married,1,27990,N,53,106,N,149.62,149.92
6241,F,Married,2,50026,Y,52,86,N,144.61,145.45
6273,N,Single,2,75,Y,21,21,N,44.83,47
6292,M,Single,0,91053,Y,19,16,Y,81.11,84.04
6328,F,Married,0,45732,N,44,47,N,120.95,120.95
6372,M,Single,0,47875,N,30,26,N,46.67,47.03
6403,F,Married,0,11485,N,40,94,N,120.21,121.24
6406,M,Married,0,356741,Y,53,89,N,116,116
6415,F,Single,0,491257,Y,28,63,N,40.54,40.94
6446,M,Married,0,50552,Y,23,28,N,147.57,148.79
6447,M,Single,0,89563,N,22,60,Y,101.79,102.13
6476,F,Single,1,59627,Y,24,36,N,46.35,46.48
6491,M,Single,0,81040,N,30,68,Y,108.08,109.04
6528,F,Married,2,44743,Y,27,94,N,80.81,81.46
6533,M,Married,0,54144,N,34,65,N,176.25,177.75
6552,M,Single,0,81969,Y,21,41,Y,126.8,126.8
6589,M,Married,2,45919,Y,46,39,N,122.64,124.86
6609,M,Single,0,385,Y,25,20,N,41.41,41.52
6660,M,Married,0,60000,Y,29,25,N,112.33,113.91
6672,M,Married,0,52344,N,54,11,N,83.47,83.47
6702,F,Single,2,61276,Y,28,107,N,40.16,40.35
6709,M,Single,1,56467,Y,23,57,Y,82.77,82.92
6735,M,Single,2,92286,N,30,69,Y,81.69,81.76
6755,M,Married,1,69384,Y,31,77,N,149.78,151.65
6803,M,Single,1,34100,Y,23,18,N,44.94,44.94
6806,M,Single,0,94984,Y,21,42,N,46.67,46.94
6809,M,Married,0,319448,Y,59,33,N,179.91,180.84
6885,M,Married,0,90527,N,49,60,N,113.65,115.17
6897,M,Single,1,96779,Y,20,9,N,44.2,44.2
7017,F,Married,0,91222,Y,52,10,N,117.45,117.7
7030,F,Married,1,20367,Y,25,1,N,171.85,171.85
7034,M,Single,9,31362,N,26,53,Y,100.73,100.73
7049,F,Married,1,90626,N,33,119,N,126.72,127.2
7051,F,Married,0,314937,N,79,98,N,147.58,148.69
7132,M,Married,2,8608,Y,24,14,N,111.3,111.89
7235,F,Married,0,59089,Y,31,84,N,149.98,149.98
7238,F,Single,1,96040,Y,25,18,Y,65.69,65.88
7326,F,Single,1,91217,N,24,27,N,40.35,40.35
7331,M,Single,1,92131,Y,25,53,Y,83.4,84.14
7406,M,Married,1,76166,Y,50,31,N,179.02,180.09
7433,F,Married,0,948410,N,34,31,N,145.87,147.05
7449,F,Married,2,54815,Y,34,10,N,87.32,87.32
7485,F,Single,0,50787,N,23,35,N,40.7,40.82
7549,F,Married,0,13577,N,67,40,N,84.3,85.67
7579,M,Married,1,588306,N,49,40,N,124.31,126.37
7587,M,Single,1,73803,Y,18,8,N,48.4,48.4
7591,F,Married,6,30357,Y,46,30,N,176.86,179.2
7599,F,Married,0,80814,Y,31,103,N,116.12,116.59
7624,F,Married,0,87223,N,53,18,N,178.62,178.62
7671,F,Married,1,66727,Y,49,100,N,176.84,176.84
7727,F,Married,0,33804,Y,30,88,N,149.42,149.59
7737,M,Single,0,54526,N,25,63,N,43.99,43.99
7750,M,Married,0,82949,N,32,15,N,117.51,118.54
7774,F,Single,0,42138,Y,29,66,N,42.69,42.86
7787,M,Single,0,17375,Y,25,19,Y,87.42,88.45
7800,F,Married,1,82727,Y,53,1,N,149.01,208.18
7860,F,Single,0,92418,Y,19,20,Y,87.38,90.26
7868,M,Married,0,7180,Y,38,100,N,178.85,178.94
7889,F,Single,1,208966,N,22,26,Y,68.08,69.5
7993,F,Married,1,85238,Y,38,67,N,127.91,129.48
8034,F,Single,2,48189,N,24,25,Y,105.88,108.51
8040,F,Single,0,13803,Y,29,99,Y,64.9,65.13
8049,M,Single,3,36631,Y,21,16,Y,106.86,107.89
8052,M,Married,2,78118,Y,31,40,N,120.86,121.32
8093,M,Single,1,47160,N,20,1,N,45.43,75.42
8103,F,Single,0,82125,Y,22,53,N,49.56,49.56
8109,M,Married,1,49333,Y,45,62,N,174.28,174.85
8115,F,Married,1,80385,Y,24,16,N,174.73,175.28
8152,M,Single,2,69238,N,19,6,Y,100.05,100.05
8176,M,Married,2,89568,Y,52,90,N,143.35,143.86
8200,M,Married,2,27071,Y,39,54,N,84.94,85.98
8204,M,Single,0,80142,Y,20,31,Y,84.17,84.45
8304,F,Single,1,4286,Y,23,13,N,47.66,48.11
8380,F,Single,0,15409,N,30,69,N,47.23,47.37
8403,M,Single,0,61278,N,21,41,N,40.53,40.71
8424,F,Single,0,30022,Y,20,21,Y,83.72,83.92
8433,M,Married,8,80618,Y,43,63,N,129.96,129.96
8445,M,Married,0,82048,N,48,99,N,116.56,117.27
8481,F,Single,0,79233,Y,20,17,Y,107.37,109.55
8489,M,Married,1,12222,N,83,82,N,89.84,90.17
8593,M,Single,1,632024,Y,19,15,Y,64.68,66.98
8712,M,Married,0,79765,Y,54,88,N,125.01,126.16
8903,F,Single,0,44391,Y,97,117,Y,85.17,85.17
8915,F,Single,0,17748,Y,25,11,Y,83.86,87.42
8919,F,Single,0,290304,Y,26,22,Y,62.93,63.08
8935,F,Married,1,82738,Y,52,92,N,114.48,114.48
8937,F,Single,0,4239,Y,20,19,N,41.85,41.85
8966,F,Single,0,583634,Y,28,91,Y,86.52,86.52
9001,F,Single,0,99940,Y,21,37,Y,83.75,83.75
9030,F,Single,1,70243,Y,24,40,Y,87.95,88.28
9112,F,Single,0,60090,N,98,27,N,41.15,42.16
9117,M,Single,1,458753,Y,20,25,Y,63.7,65.35
9119,F,Single,0,10648,Y,18,4,N,40.59,47.36
9181,F,Married,1,8831,Y,50,49,N,142.45,144.1
9233,M,Single,2,76072,Y,18,10,N,42.01,42.01
9251,F,Single,0,22419,Y,24,1,N,43.91,44.15
9261,M,Married,0,96392,Y,59,98,N,80.89,81.18
9270,M,Married,1,486341,Y,30,66,N,81.86,82.97
9282,F,Single,0,89142,Y,28,85,Y,65.34,66.1
9291,M,Single,2,34074,Y,27,103,N,40.23,40.85
9294,F,Married,5,68992,Y,29,68,N,85.63,85.63
9306,M,Single,1,1296,Y,43,54,Y,61.97,62.31
9307,M,Single,1,58117,Y,28,116,Y,82.96,83.32
9317,M,Single,1,61149,Y,18,10,Y,139,139
9319,M,Single,1,974632,N,22,55,Y,86.28,86.28
9343,F,Single,0,65267,Y,27,5,Y,101.63,101.63
9355,M,Single,0,19314,Y,29,36,Y,62.34,62.45
9360,M,Single,1,2839,N,25,29,Y,62.99,64.44
9378,F,Single,1,24251,N,27,94,Y,137.1,137.89
9400,F,Single,0,91037,Y,54,90,Y,85.7,85.71
9443,M,Single,1,91755,Y,20,27,Y,61.64,61.87
9449,F,Married,1,83242,Y,27,53,N,121.39,121.45
9451,M,Single,1,81181,Y,22,1,Y,60.87,60.87
9464,M,Single,0,5673,Y,21,39,Y,63.08,64.12
9484,M,Married,0,33806,N,54,109,N,143.14,143.14
9499,M,Single,0,41331,Y,23,19,Y,105.51,105.51
9581,M,Married,0,84810,Y,34,53,N,118.07,118.52
9586,F,Married,3,15818,N,47,78,N,147.84,148.32
9609,M,Married,1,18657,Y,42,84,N,110.12,110.93
9618,M,Single,0,12979,Y,22,43,N,47.37,48.83
9650,F,Single,0,22104,Y,25,15,N,40.38,40.38
9661,M,Married,0,463258,Y,54,9,N,113.54,113.54
9667,F,Married,0,50072,Y,42,43,N,126.44,126.44
9704,F,Single,0,95627,Y,19,4,N,49.75,49.75
9714,F,Single,0,69975,Y,23,8,N,42.66,49.38
9721,M,Single,1,61827,N,27,69,N,45.05,45.05
9831,F,Single,0,21476,Y,24,62,N,45.84,45.84
9841,F,Single,0,48274,Y,64,45,N,42.62,43.42
9861,M,Married,0,9983,Y,57,27,N,88.8,91.15
9892,F,Single,0,33544,N,27,87,Y,105.97,106.28
9915,M,Married,0,526739,N,47,40,N,80.59,81.75
9984,F,Married,2,96317,N,46,59,N,158.3,159.02
9990,F,Married,0,76092,Y,49,74,N,173.97,174.56
9999,F,Single,1,86684,Y,25,13,Y,66.02,66.02
10009,M,Single,0,24404,Y,30,38,Y,164.4,164.4
10039,F,Married,0,98196,Y,41,65,N,112.89,113.85
10083,M,Married,0,24463,Y,53,44,N,170.17,171.53
10098,M,Married,0,36458,N,54,64,N,147.13,147.36
10136,M,Married,0,15003,Y,77,69,N,141.61,142.23
10203,M,Single,0,50234,Y,75,48,Y,68.62,68.84
10230,F,Single,0,58193,Y,24,35,N,47.14,47.14
10272,M,Single,0,58690,Y,23,12,Y,105.71,105.71
10303,F,Married,1,51993,Y,36,71,N,112.34,112.34
10319,M,Married,2,80076,Y,49,100,N,123.98,124.02
10356,F,Single,2,93796,N,19,13,N,47.24,47.84
10401,M,Single,0,698333,Y,27,30,N,49.62,49.62
10425,F,Married,0,21235,Y,42,30,N,118.16,118.56
1048,F,Single,1,80043,Y,56,91,Y,102.96,104.51
10506,F,Married,1,8622,Y,34,104,N,81.3,81.3
10534,F,Married,1,91208,Y,41,38,N,87.33,88.26
10603,F,Married,2,86770,Y,32,82,N,128.88,129.61
10614,M,Married,1,852136,Y,23,26,N,145.34,145.9
10671,F,Married,0,79824,N,81,86,N,142.95,142.95
10693,F,Married,1,99915,Y,24,26,N,113.92,113.92
10707,M,Single,4,17571,Y,29,56,Y,64.1,65.06
10709,M,Married,2,48527,N,32,32,N,168.6,168.6
1074,M,Single,2,41157,Y,27,54,Y,89.19,90.28
10770,M,Married,2,12281,Y,42,18,N,116.2,119.79
10773,M,Single,0,45768,Y,30,40,Y,85.14,86.85
10790,F,Married,1,10653,Y,48,6,N,118.04,118.04
10806,M,Married,2,24700,N,26,15,N,120.3,120.3
10847,F,Single,1,46000,Y,22,53,Y,87.82,88.55
10991,F,Single,1,495927,Y,30,78,N,43.41,43.58
11088,M,Married,2,51507,Y,29,1,N,85.89,85.89
11089,M,Married,1,13676,Y,46,17,N,127.94,128.11
11100,M,Single,2,21290,N,21,19,Y,81.24,83.58
11142,M,Single,1,79813,Y,18,12,Y,102.82,102.82
11192,M,Married,2,409116,Y,36,44,N,128.01,128.01
11236,M,Married,0,658974,Y,82,62,N,120.57,121.93
11237,F,Single,1,84055,Y,22,32,Y,109.56,109.56
11253,F,Married,2,16426,Y,45,78,N,85.8,86.63
11295,F,Single,0,2669,Y,21,12,Y,107.9,108.81
11346,F,Single,0,19597,N,83,64,Y,85.11,85.51
11361,M,Married,2,86619,Y,35,97,N,177.88,178.53
11368,F,Single,1,32458,Y,28,88,Y,62.6,62.78
11387,F,Married,0,99990,N,37,25,N,171.8,175.32
1140,F,Single,0,10467,Y,29,12,Y,81.77,81.77
11410,M,Married,0,53539,Y,25,68,N,110.17,110.31
1146,M,Married,1,92740,Y,43,80,N,84.34,84.61
11476,F,Married,2,22953,Y,50,115,N,146.3,147.2
11525,F,Married,0,26252,Y,50,8,N,83.93,83.93
1161,M,Single,0,6909,Y,23,42,Y,88.66,88.66
11635,F,Married,2,88977,Y,50,29,N,218,219.31
1167,F,Single,1,339556,Y,22,50,Y,103.85,104.86
11675,F,Single,1,39453,Y,22,47,Y,88.32,88.32
11693,M,Married,2,14611,Y,33,42,N,121.53,121.53
11700,M,Married,2,87136,Y,46,115,N,83.38,83.71
11714,F,Single,1,83402,N,25,30,Y,105.12,105.58
11727,F,Married,0,85701,N,40,88,N,187.9,188.65
11735,F,Married,1,87077,Y,48,51,N,126.13,128.33
11744,F,Married,2,20648,Y,32,87,N,83.79,83.94
11763,M,Married,1,95586,Y,49,33,N,146.49,146.94
1182,F,Single,1,16208,Y,27,78,Y,103.5,104.43
11855,F,Single,0,41193,Y,28,2,N,41.37,44.67
11864,M,Single,1,60238,Y,22,6,Y,64.01,64.01
1191,F,Single,7,8433,Y,30,23,Y,64.95,64.95
11958,F,Married,2,67520,N,48,45,N,149.9,151.24
11961,M,Married,8,16279,Y,45,69,N,122.87,123.32
11972,F,Married,0,84691,N,44,118,N,170.28,170.93
11994,F,Married,0,38080,Y,42,93,N,128.28,128.83
1267,M,Single,0,730589,Y,24,76,Y,88.19,88.19
1352,M,Married,0,51200,Y,52,21,N,118.58,118.58
1372,M,Single,1,687611,Y,25,50,Y,107.87,108.2
1384,F,Married,2,31721,Y,50,15,N,114.38,114.77
1429,F,Single,0,34611,Y,20,2,N,47.26,47.26
1447,M,Married,1,45175,Y,52,102,N,116.14,117.16
1463,F,Married,1,8301,Y,41,70,N,82.54,82.54
1475,M,Single,0,22468,N,25,11,Y,105.28,105.28
1481,M,Married,0,7344,N,32,75,N,240,240
1489,M,Single,1,19348,Y,30,82,Y,68.46,68.77
1505,F,Married,0,14779,Y,32,104,N,119.05,119.51
1557,M,Married,0,67398,N,45,90,N,142.49,144.17
1606,F,Married,0,81778,Y,49,101,N,86.83,87.61
1644,F,Married,2,50790,N,46,63,N,83.63,84.37
1657,F,Single,0,71207,Y,24,33,Y,66.81,66.92
1673,F,Married,2,26133,N,37,36,N,87.73,87.73
1681,F,Married,9,79707,Y,27,14,N,239.3,241.41
1692,F,Single,1,58042,Y,18,6,Y,103.28,103.28
1696,M,Married,1,404833,Y,40,31,N,148.12,148.12
1727,F,Single,2,81150,Y,21,4,N,45.84,45.84
1780,F,Married,1,35255,Y,46,82,N,110.24,110.24
1855,M,Single,0,77326,Y,26,26,Y,100.23,101.39
1868,M,Married,0,64474,Y,27,117,N,216.7,217.89
1924,M,Married,2,80198,Y,47,85,N,170.6,170.6
1935,F,Single,0,68625,Y,23,57,Y,87.94,88.35
1951,M,Single,0,550807,N,28,33,N,43.53,43.6
1972,F,Married,0,63416,N,30,8,N,86.5,87.05
2005,F,Single,0,75420,Y,24,70,Y,86.39,86.39
2019,M,Married,2,37162,N,26,40,N,146.83,148
2021,F,Married,1,11127,Y,49,46,N,177.26,177.87
2045,F,Single,0,92811,N,27,75,Y,82.32,82.65
2050,F,Single,0,74800,Y,27,83,Y,64.32,64.83
2079,M,Single,1,41200,Y,29,78,Y,103.95,104.57
2083,M,Single,1,46993,Y,20,6,N,43.08,43.08
2110,M,Married,2,193282,N,39,76,N,115.49,115.96
2127,F,Married,8,777387,Y,47,76,N,175.87,177.38
2158,F,Single,1,82467,Y,23,56,Y,160.9,161.58
2166,F,Married,2,46672,N,39,23,N,110.66,110.91
2202,F,Married,4,949355,N,38,9,N,174.82,175.8
2212,M,Single,0,80781,Y,28,30,Y,64.05,64.27
2287,M,Married,1,6476,Y,40,87,N,119.61,120.03
2293,M,Single,0,78733,N,26,90,N,42.9,42.9
2318,F,Married,0,85763,N,34,71,N,81.94,82.23
2324,M,Single,0,78371,Y,18,1,Y,82.55,137.93
2357,F,Married,2,41008,N,27,103,N,110.35,110.46
2393,M,Married,0,38098,Y,29,72,N,175.61,175.61
2406,M,Married,2,82228,Y,48,101,N,129.86,131.45
2458,F,Single,0,76569,Y,22,45,Y,62.45,63.68
2520,F,Married,1,84602,Y,40,91,N,130.7,131.21
2536,B,Single,1,67759,Y,23,1,N,40.68,93.79
2537,M,Married,2,26556,N,34,46,N,216.9,217.38
2538,F,Single,0,87109,Y,25,32,Y,82.65,83.94
2564,M,Single,0,29326,Y,27,56,Y,86.54,86.99
2591,F,Married,0,82054,Y,54,88,N,81.91,82.24
2649,M,Married,2,78666,N,27,104,N,147,147.56
2723,M,Single,0,54481,Y,27,117,Y,104.11,104.11
2732,M,Married,0,259679,N,66,100,N,176.92,177.93
2756,N,Single,1,72091,Y,29,95,Y,62.77,62.77
2757,M,Married,2,61801,N,42,29,N,237.8,238.57
2758,F,Single,2,44608,Y,27,94,Y,68.45,69.57
2822,B,Single,0,88315,N,19,12,Y,63.8,65.99
2865,M,Single,0,88259,Y,29,78,N,43.89,43.95
2866,F,Single,2,96589,Y,20,34,Y,88.79,90.09
2868,F,Single,0,18698,N,30,21,Y,109.13,111.86
3015,M,Single,1,252583,Y,30,83,Y,103.75,103.75
3042,M,Married,0,4812,Y,45,92,N,172.19,172.85
3077,M,Single,0,85922,Y,21,22,Y,62.06,62.06
3092,M,Single,1,9043,N,27,38,Y,107.87,108.37
3108,M,Single,0,450970,Y,71,52,Y,66.54,66.67
3140,F,Married,1,315076,Y,41,44,N,89.91,91.15
3160,F,Single,2,239394,N,28,65,N,47.67,47.86
3269,M,Single,0,46461,Y,25,61,N,48.41,48.7
3296,F,Single,0,73892,Y,21,33,Y,61.95,63.32
3318,M,Single,1,630795,N,28,62,Y,102.19,102.23
3332,M,Single,1,54074,N,22,54,Y,107.53,108.24
3357,F,Married,1,446333,N,23,59,N,80.7,80.7
3387,M,Single,2,595918,N,24,72,Y,66.42,66.42
3403,M,Married,2,10080,Y,24,31,N,83.65,83.92
3411,F,Single,0,78147,Y,24,41,N,48.54,48.6
3422,F,Married,2,74724,Y,41,87,N,141,141.57
3490,F,Married,0,37943,N,28,71,N,144.33,145.01
3492,M,Married,1,17061,Y,50,38,N,117.23,118.49
3527,M,Married,0,2810,N,53,59,N,170.5,170.5
3549,M,Single,1,97571,N,31,26,N,44.62,45.89
3581,F,Married,1,62668,Y,24,36,N,143.56,143.56
3616,M,Married,0,97514,Y,54,59,N,126.73,127.16
3632,M,Married,1,83813,Y,30,113,N,148.95,149.06
3649,M,Single,0,78499,N,20,27,Y,61.31,61.54
3685,F,Married,2,72254,N,34,92,N,148.15,148.35
3694,M,Single,0,17062,Y,23,5,Y,65.43,71.35
3745,F,Married,0,99294,Y,34,119,N,141.95,142.19
3752,F,Single,0,74369,Y,30,10,Y,84.33,84.76
3767,F,Married,1,40062,Y,28,29,N,89.67,90.33
3785,M,Married,1,22881,Y,34,76,N,128.95,129.46
3787,F,Single,0,95921,Y,30,118,Y,102.47,103.27
3806,F,Married,2,74167,Y,29,18,N,148.78,151.61
3811,F,Married,2,54164,Y,29,100,N,81.73,82.32
3818,M,Married,0,30441,Y,27,24,N,141.62,143.25
3883,F,Married,2,54217,N,33,33,N,263.6,265.6
4044,F,Married,0,5887,N,34,23,N,125.76,126.31
4051,F,Married,2,16164,Y,44,90,N,86.25,86.64
4124,M,Single,0,25595,N,23,34,N,46.07,46.43
4144,M,Single,0,53031,Y,26,30,Y,84.59,84.74
4162,M,Single,0,4714,Y,27,97,N,93.2,94.02
4165,M,Married,2,658490,Y,23,64,N,179.39,179.39
4177,M,Single,0,23187,Y,27,81,Y,61.53,61.76
4198,F,Married,4,109,Y,30,98,N,87.5,88
4232,M,Married,0,84188,Y,33,74,N,193,193
4263,F,Single,0,5674,Y,19,8,N,44.68,46.48
4274,F,Married,7,89020,Y,36,99,N,121.76,121.76
4369,M,Married,8,25682,N,26,60,N,144.37,144.5
4370,F,Married,1,913831,N,31,101,N,146.87,146.87
4374,M,Married,0,497498,Y,45,32,N,174.84,174.84
4440,F,Single,0,22423,N,24,66,Y,64.78,65.8
4527,F,Single,0,92041,N,29,103,Y,106.1,106.62
4532,M,Single,2,92012,N,29,10,Y,68.87,68.87
4536,F,Single,2,20166,Y,25,22,Y,82.79,84.93
4538,F,Single,0,963930,N,27,61,N,46.95,46.95
4547,M,Single,1,28510,Y,19,23,N,48.69,48.8
4584,M,Single,1,19506,Y,98,82,Y,63.06,63.65
4652,F,Married,0,35939,Y,59,71,N,112.7,113.72
4653,F,Single,0,52366,Y,20,18,Y,63.7,64.67
4680,F,Married,0,57428,N,40,63,N,85.69,86.04
4743,F,Married,2,35591,N,50,21,N,116.43,116.43
4754,M,Single,0,21385,Y,21,29,Y,63.63,63.63
4804,M,Married,2,470647,Y,40,31,N,124.2,124.61
4902,F,Married,2,48924,N,42,23,N,81.44,84.02
4930,F,Married,1,95605,Y,28,35,N,111.91,112.39
4957,F,Married,0,57590,Y,28,38,N,175.25,175.49
4989,F,Married,1,81740,N,40,63,N,81.37,82.38
5009,M,Single,0,20210,Y,28,99,N,44.57,44.71
5010,M,Married,2,72885,Y,43,52,N,149.15,149.81
5023,F,Single,0,51557,Y,93,82,N,42.58,42.93
5024,F,Married,0,804460,Y,48,87,N,121.05,121.33
5028,M,Single,2,891473,N,27,101,N,49.24,49.45
5077,F,Married,0,91392,Y,25,79,N,116.54,117.58
5107,F,Single,1,60835,Y,25,45,Y,68.73,68.96
5114,F,Single,0,45496,Y,18,10,Y,103.17,103.17
5147,F,Single,0,25654,N,18,5,N,44.38,44.38
5149,M,Single,1,99205,Y,25,53,Y,84.58,85.15
